,address
11115,"Респ. Татарстан, г. Казань, ул. Светлая, д. 26"
11116,"Респ. Татарстан, г. Казань, ул. Светлая, д. 28"
11117,"Респ. Татарстан, г. Казань, ул. Светлая, д. 30"
11118,"Респ. Татарстан, г. Казань, ул. Северо-Западная, д. 4"
11119,"Респ. Татарстан, г. Казань, ул. Северо-Западная, д. 7"
11120,"Респ. Татарстан, г. Казань, ул. Северо-Западная, д. 14"
11121,"Респ. Татарстан, г. Казань, ул. Северополюсная, д. 26"
11122,"Респ. Татарстан, г. Казань, ул. Северополюсная, д. 26А"
11123,"Респ. Татарстан, г. Казань, ул. Северополюсная, д. 28А"
11124,"Респ. Татарстан, г. Казань, ул. Северополюсная, д. 30"
11125,"Респ. Татарстан, г. Казань, ул. Седова, д. 1"
11126,"Респ. Татарстан, г. Казань, ул. Седова, д. 3"
11127,"Респ. Татарстан, г. Казань, ул. Седова, д. 5"
11128,"Респ. Татарстан, г. Казань, ул. Седова, д. 7"
11129,"Респ. Татарстан, г. Казань, ул. Седова, д. 20А"
11130,"Респ. Татарстан, г. Казань, ул. Седова, д. 20Б"
11131,"Респ. Татарстан, г. Казань, ул. Седова, д. 20В"
11132,"Респ. Татарстан, г. Казань, ул. Серова, д. 2"
11133,"Респ. Татарстан, г. Казань, ул. Серова, д. 3"
11134,"Респ. Татарстан, г. Казань, ул. Серова, д. 4"
11135,"Респ. Татарстан, г. Казань, ул. Серова, д. 5"
11136,"Респ. Татарстан, г. Казань, ул. Серова, д. 6, к. 1"
11137,"Респ. Татарстан, г. Казань, ул. Серова, д. 6, к. 2"
11138,"Респ. Татарстан, г. Казань, ул. Серова, д. 8"
11139,"Респ. Татарстан, г. Казань, ул. Серова, д. 10"
11140,"Респ. Татарстан, г. Казань, ул. Серова, д. 11"
11141,"Респ. Татарстан, г. Казань, ул. Серова, д. 12"
11142,"Респ. Татарстан, г. Казань, ул. Серова, д. 13"
11143,"Респ. Татарстан, г. Казань, ул. Серова, д. 13 (дубль 1)"
11144,"Респ. Татарстан, г. Казань, ул. Серова, д. 14"
11145,"Респ. Татарстан, г. Казань, ул. Серова, д. 15"
11146,"Респ. Татарстан, г. Казань, ул. Серова, д. 17"
11147,"Респ. Татарстан, г. Казань, ул. Серова, д. 19"
11148,"Респ. Татарстан, г. Казань, ул. Серова, д. 22"
11149,"Респ. Татарстан, г. Казань, ул. Серова, д. 22/24"
11150,"Респ. Татарстан, г. Казань, ул. Серова, д. 27"
11151,"Респ. Татарстан, г. Казань, ул. Серова, д. 29"
11152,"Респ. Татарстан, г. Казань, ул. Серова, д. 31"
11153,"Респ. Татарстан, г. Казань, ул. Серова, д. 35"
11154,"Респ. Татарстан, г. Казань, ул. Серова, д. 37"
11155,"Респ. Татарстан, г. Казань, ул. Серова, д. 41"
11156,"Респ. Татарстан, г. Казань, ул. Серова, д. 48"
11157,"Респ. Татарстан, г. Казань, ул. Серова, д. 51/11"
11158,"Респ. Татарстан, г. Казань, ул. Серп и Молот, д. 22"
11159,"Респ. Татарстан, г. Казань, ул. Серп и Молот, д. 22/1"
11160,"Респ. Татарстан, г. Казань, ул. Серп и Молот, д. 24"
11161,"Респ. Татарстан, г. Казань, ул. Серп и Молот, д. 24А"
11162,"Респ. Татарстан, г. Казань, ул. Серп и Молот, д. 26"
11163,"Респ. Татарстан, г. Казань, ул. Серп и Молот, д. 28"
11164,"Респ. Татарстан, г. Казань, ул. Сеченова, д. 3"
11165,"Респ. Татарстан, г. Казань, ул. Сеченова, д. 5"
11166,"Респ. Татарстан, г. Казань, ул. Сеченова, д. 7"
11167,"Респ. Татарстан, г. Казань, ул. Сеченова, д. 11"
11168,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 3"
11169,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 5"
11170,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 5А"
11171,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 15"
11172,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 17"
11173,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 31"
11174,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 33"
11175,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 35"
11176,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 37"
11177,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 39"
11178,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 40"
11179,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 41"
11180,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 42"
11181,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 43"
11182,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 44"
11183,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 46"
11184,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 50"
11185,"Респ. Татарстан, г. Казань, ул. Сибгата Хакима, д. 60"
11186,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 3"
11187,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 4"
11188,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 5"
11189,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 7/6"
11190,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 8"
11191,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 9/5"
11192,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 11"
11193,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 12а"
11194,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 13"
11195,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 15/2"
11196,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 16"
11197,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 17"
11198,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 18"
11199,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 19/6"
11200,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 20"
11201,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 21"
11202,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 22"
11203,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 23"
11204,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 23б"
11205,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 24/7"
11206,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 25"
11207,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 26"
11208,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 28"
11209,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 30"
11210,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 32"
11211,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 37"
11212,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 39"
11213,"Респ. Татарстан, г. Казань, тракт. Сибирский, д. 43а"
11214,"Респ. Татарстан, г. Казань, ул. Симонова, д. 2Б"
11215,"Респ. Татарстан, г. Казань, ул. Симонова, д. 6"
11216,"Респ. Татарстан, г. Казань, ул. Симонова, д. 14/41"
11217,"Респ. Татарстан, г. Казань, ул. Симонова, д. 15"
11218,"Респ. Татарстан, г. Казань, ул. Симонова, д. 16"
11219,"Респ. Татарстан, г. Казань, ул. Слободская, д. 23"
11220,"Респ. Татарстан, г. Казань, ул. Советская, д. 1/4"
